Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-03-2021,25.9,31.7,27.4,81,0.0,9.3,7,70,4,NE
02-03-2021,25.9,31.6,27.7,78,0.0,9.2,9,60,4,NE
03-03-2021,25.9,31.8,28.2,76,0.0,10.2,7,40,4,NE
04-03-2021,25.2,32.0,27.8,83,0.0,5.4,9,50,5,NE
05-03-2021,25.7,31.6,28.9,77,0.0,9.6,8,40,5,NE
06-03-2021,26.5,32.0,28.4,80,0.0,9.8,10,50,6,NE
07-03-2021,24.9,31.6,26.5,86,0.0,9.1,6,50,2,C 
08-03-2021,23.3,31.4,27.0,83,36.1,3.2,8,40,4,N 
09-03-2021,24.1,31.8,27.6,77,36.1,9.7,9,50,5,N 
10-03-2021,24.8,32.3,28.1,75,36.1,8.4,9,40,4,N 
11-03-2021,25.4,32.0,28.1,78,36.1,9.9,9,50,5,N 
12-03-2021,25.8,31.3,27.6,83,0.0,10.0,5,50,3,N 
13-03-2021,25.3,32.0,27.7,81,0.0,3.7,7,40,4,N 
14-03-2021,25.4,32.0,27.8,82,0.0,6.6,8,40,5,NE
15-03-2021,26.0,31.8,28.6,75,0.0,6.4,9,50,5,NE
16-03-2021,26.2,31.2,28.0,80,1.0,7.1,7,60,4,NE
17-03-2021,26.1,31.6,27.7,84,1.0,6.3,6,50,4,NE
18-03-2021,26.0,31.9,28.8,78,1.0,5.4,7,50,4,NE
19-03-2021,26.4,31.9,28.7,78,0.0,5.4,7,50,4,NE
20-03-2021,26.7,31.6,28.8,76,0.0,7.4,7,40,4,NE
21-03-2021,26.0,32.0,28.6,79,0.0,8.0,7,60,4,NE
22-03-2021,26.4,32.6,28.6,78,0.0,9.4,10,60,5,NE
23-03-2021,26.0,32.3,28.6,75,0.0,8.0,8,50,4,NE
24-03-2021,25.2,29.4,26.2,93,36.3,6.8,5,170,1,C 
25-03-2021,24.4,28.2,26.2,90,58.1,1.2,7,40,2,NE
26-03-2021,25.0,31.4,28.2,81,1.5,0.0,6,50,4,NE
27-03-2021,26.4,30.5,26.9,82,0.0,7.3,7,220,1,C 
28-03-2021,23.8,31.7,27.3,84,8.1,3.3,5,40,2,NE
29-03-2021,24.4,31.3,27.0,89,8.1,8.0,4,180,1,C 
30-03-2021,24.7,33.4,28.2,84,7.0,3.8,9,250,2,C 
31-03-2021,23.1,32.4,27.6,80,49.6,9.2,6,290,2,W 
