Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-02-2010,24,31.2,27.8,75,0,7.5,9,45,5,NE
02-02-2010,25,31.9,27.6,76,0,8,7,45,4,E 
03-02-2010,25,31.5,27.8,79,0,8,8,45,4,NE
04-02-2010,25,31.8,28.2,76,0,7.1,11,45,5,NE
05-02-2010,25,31.8,28.3,79,0,7.3,8,45,4,NE
06-02-2010,24,33.2,27.8,80,0,8,10,45,5,NE
07-02-2010,25,31.8,28.4,77,0,7.9,10,45,6,NE
08-02-2010,26,32.1,28.8,75,0,8,10,45,5,NE
09-02-2010,25,31.2,28,81,0,4,9,45,5,NE
10-02-2010,26,32.2,28.5,79,10.3,7,10,45,5,NE
11-02-2010,26,31.7,27.8,82,3.3,6.2,10,45,5,NE
12-02-2010,26,32.6,28.2,79,0,8,10,45,5,NE
13-02-2010,26,32.3,28.9,76,0,8,11,45,6,NE
14-02-2010,26,32.2,28.5,74,0,4.2,8,45,4,NE
15-02-2010,26,32,28.4,74,0,3.4,10,45,5,NE
16-02-2010,25,32.1,28.5,76,23,7.3,10,45,6,NE
17-02-2010,24,31.3,27.8,82,0.6,6.8,9,45,6,NE
18-02-2010,25,31.9,28.8,74,0,7.8,12,45,5,NE
19-02-2010,25,32.1,28.2,76,0,6.6,8,45,4,NE
20-02-2010,26,31.7,28.1,79,0,2.6,9,45,4,NE
21-02-2010,25,31.4,28.5,76,8,6.9,8,45,4,NE
22-02-2010,26,32.1,28.2,78,0,8,9,45,5,NE
23-02-2010,26,31.9,28.2,77,0,6.6,8,45,5,NE
24-02-2010,26,32.2,28,80,0,7.9,8,45,4,NE
25-02-2010,26,32.2,28.3,82,0,7.4,9,45,4,NE
26-02-2010,26,32.1,28.3,82,0,7.5,9,45,4,NE
27-02-2010,25,31.9,28.5,78,0,6.5,6,45,3,NE
28-02-2010,26,31.9,28.2,80,0,8,8,45,5,NE
