Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-03-2023,21.8,27,24,96,298.4,0,4,360,2,N 
02-03-2023,21.8,29,24.5,94,5.4,0,6,40,3,N 
03-03-2023,23.2,28.7,24.3,98,40.8,3,5,110,2,NW
04-03-2023,23.2,25.6,24.1,95,99.2,3,8,30,3,N 
05-03-2023,22.8,27.2,24.9,93,29.1,0,5,30,3,N 
06-03-2023,,28.2,25,90,6.1,0,6,40,4,N 
07-03-2023,24,29,25.5,90,2.5,2.3,5,40,4,N 
08-03-2023,24.6,30.3,27.1,84,10.6,1.2,8,40,5,NE
09-03-2023,25.4,30.3,27.4,83,0,7.8,8,50,5,NE
10-03-2023,25.4,30.4,27.3,83,0,9.6,9,40,6,NE
11-03-2023,25,30.1,27.5,84,5.1,2,8,50,5,NE
12-03-2023,25.1,30.3,27.1,86,0,5.7,7,60,5,NE
13-03-2023,25.3,30.6,27.6,78,0,9.7,7,30,5,NE
14-03-2023,25,30.5,26.8,80,0,5,9,40,5,NE
15-03-2023,24.8,30.1,27,76,0,7.1,8,40,5,NE
16-03-2023,,31.1,27.5,84,0,6.1,9,60,5,NE
17-03-2023,25.4,31.2,27.8,84,0,10,9,60,6,NE
18-03-2023,25.4,31.2,27.7,80,0,9.8,9,70,5,NE
19-03-2023,25.4,31.7,28.2,80,,9.8,7,60,4,NE
20-03-2023,26,31.4,28.3,81,8888,3,8,50,5,NE
21-03-2023,23.8,31.2,26.5,84,0.1,8,6,60,3,NE
22-03-2023,24,31.9,28.3,86,0,7.1,5,50,3,NE
23-03-2023,25,31.8,27.8,88,0,8.5,6,60,3,NE
24-03-2023,25.2,32.1,28.1,83,0,9.7,6,50,3,NE
25-03-2023,25.8,31,25.8,96,0,8.8,6,160,2,C 
26-03-2023,23.2,32.6,27.7,84,49.7,2.5,4,130,2,N 
27-03-2023,24.9,29.2,25.9,96,,5.9,7,230,2,SW
28-03-2023,23,32,28,83,20.4,0,6,70,3,NE
29-03-2023,25,31.5,28.2,81,,10.2,6,50,4,NE
30-03-2023,25.8,32,28.6,78,0,9,7,60,3,NE
31-03-2023,24,31.7,27.7,83,0,9,7,50,3,NE
