Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
01-01-2015,,,,,,,,,,
02-01-2015,24.2,26.6,25.8,83,0,0,9,30,4,N 
03-01-2015,24.9,30.8,27.4,76,0,0.4,7,360,4,N 
04-01-2015,25,31.6,27.5,75,0,0.6,7,310,4,NW
05-01-2015,25,32,27.2,78,0,0.7,6,330,4,N 
06-01-2015,25.1,30.9,27.2,83,0,0.6,6,40,3,NW
07-01-2015,24.4,31.2,26.9,84,0,0.6,5,30,3,N 
08-01-2015,24.8,31.2,26.6,86,0,0.5,6,350,3,N 
09-01-2015,24.9,27,25.5,86,8888,0.3,6,350,4,N 
10-01-2015,24.2,30.8,26.4,82,0,0,8,50,4,N 
11-01-2015,24.5,30.2,26.9,82,0,0.7,5,20,3,N 
12-01-2015,25.2,31.2,27.4,79,0,0.1,6,20,4,N 
13-01-2015,25.2,31.4,27.7,73,0,0.5,8,30,5,NE
14-01-2015,25.3,31.2,27.7,75,0,0.8,10,30,5,N 
15-01-2015,25.4,31.5,27.6,74,0,0.8,8,30,5,N 
16-01-2015,24.2,31.4,26.8,75,0,0.6,8,30,4,N 
17-01-2015,24.1,30.8,26.9,74,0,0.8,7,30,4,N 
18-01-2015,24,30.9,26.8,72,0,0.8,11,20,6,NE
19-01-2015,24.6,30.6,27.2,73,0,0.7,11,360,6,NE
20-01-2015,24.9,30.9,27.2,72,0,0.8,9,50,6,NE
21-01-2015,25.2,30.2,27.1,77,0,0.5,9,60,5,NE
22-01-2015,25.5,31.2,27.3,72,0,0.1,9,40,5,NE
23-01-2015,25,30.9,27.3,71,0,0.6,11,40,7,NE
24-01-2015,25.2,30.4,27.2,73,0,0.6,10,10,6,NE
25-01-2015,25.5,30.8,27.3,73,0,0.7,8,40,5,N 
26-01-2015,25.2,30.6,27.2,72,0,0.4,9,40,5,NE
27-01-2015,25.2,30.6,27,74,0,0.4,9,50,5,NE
28-01-2015,24.2,31.2,26.8,78,0,0.7,9,40,5,N 
29-01-2015,24.3,30.1,27,79,0,0.7,7,360,5,N 
30-01-2015,25.1,30.8,27,83,0,0,9,50,6,N 
31-01-2015,25.4,31.2,27.3,75,0,0.4,9,30,5,C 
